2021-10-28 10:14:00.000;SRZ1;-3;37600.00000
2021-10-28 10:14:00.000;SRZ1;-3;37600.00000
2021-10-28 10:35:00.000;SRZ1;3;37300.00000
2021-10-28 10:35:00.000;SRZ1;7;37300.00000
2021-10-28 10:49:00.000;GZZ1;10;36330.00000
2021-10-28 13:08:00.000;SRZ1;-18;36920.00000
2021-10-28 13:08:00.000;SRZ1;-2;36920.00000
2021-10-28 13:20:00.000;SRZ1;20;36700.00000
2021-10-28 16:28:00.000;GZZ1;-1;36000.00000
2021-10-28 16:28:00.000;GZZ1;-12;36000.00000
2021-10-28 16:28:00.000;GZZ1;-7;36000.00000
2021-10-28 16:49:00.000;GZZ1;20;35700.00000
2021-10-28 18:43:00.000;NGX1;7;5.78300
2021-10-28 19:13:00.000;SRZ1;-7;36700.00000
2021-10-28 19:13:00.000;SRZ1;-3;36700.00000
2021-10-28 19:13:00.000;SRZ1;-10;36700.00000
2021-10-28 19:15:00.000;NGX1;-7;5.75100
2021-10-28 23:26:00.000;GZZ1;-10;35785.00000
2021-10-29 07:23:00.000;NGX1;7;5.67000
2021-10-29 10:00:00.000;GZZ1;10;35500.00000
2021-10-29 10:02:00.000;SRZ1;20;36500.00000
2021-10-29 11:52:00.000;SRZ1;-7;36210.00000
2021-10-29 11:52:00.000;SRZ1;-13;36210.00000
2021-10-29 11:57:00.000;GZZ1;-4;35300.00000
2021-10-29 11:57:00.000;GZZ1;-16;35300.00000
2021-10-29 15:08:00.000;SRZ1;20;36010.00000
2021-10-29 16:09:00.000;NGX1;-2;5.60500
2021-10-29 16:09:00.000;NGX1;-1;5.60500
2021-10-29 16:09:00.000;NGX1;-1;5.60500
2021-10-29 16:09:00.000;NGX1;-1;5.60500
2021-10-29 16:09:00.000;NGX1;-2;5.60500
2021-10-29 16:26:00.000;GZZ1;3;35000.00000
2021-10-29 16:26:00.000;GZZ1;2;35000.00000
2021-10-29 16:26:00.000;GZZ1;12;35000.00000
2021-10-29 16:26:00.000;GZZ1;3;35000.00000
2021-10-29 17:12:00.000;NGX1;7;5.53500
2021-11-01 11:59:00.000;SRZ1;3;36535.00000
2021-11-01 11:59:00.000;SRZ1;12;36535.00000
2021-11-01 11:59:00.000;SRZ1;5;36535.00000
2021-11-01 12:01:00.000;BRZ1;10;84.20000
2021-11-01 12:39:00.000;BRZ1;-4;84.60000
2021-11-01 12:39:00.000;BRZ1;-6;84.60000
2021-11-01 14:19:00.000;NGX1;10;5.35000
2021-11-01 15:27:00.000;NGX1;-10;5.40000
2021-11-01 16:02:00.000;SRZ1;-2;36800.00000
2021-11-01 16:02:00.000;SRZ1;-12;36800.00000
2021-11-01 16:02:00.000;SRZ1;-3;36800.00000
2021-11-01 16:02:00.000;SRZ1;-3;36800.00000
2021-11-01 16:05:00.000;GZZ1;30;36050.00000
2021-11-01 17:19:00.000;GZZ1;-9;36099.00000
2021-11-01 17:19:00.000;GZZ1;-1;36099.00000
2021-11-01 17:20:00.000;GZZ1;-4;36099.00000
2021-11-01 17:20:00.000;GZZ1;-10;36099.00000
2021-11-01 17:20:00.000;GZZ1;-6;36099.00000
2021-11-01 17:53:00.000;SRZ1;-20;37170.00000
2021-11-01 17:57:00.000;SRZ1;-20;37250.00000
2021-11-01 18:39:00.000;SRZ1;-7;37440.00000
2021-11-01 18:39:00.000;SRZ1;-12;37440.00000
2021-11-02 10:07:00.000;SRZ1;4;37230.00000
2021-11-02 10:07:00.000;SRZ1;12;37230.00000
2021-11-02 10:07:00.000;SRZ1;3;37230.00000
2021-11-02 13:29:00.000;SRZ1;1;37164.00000
2021-11-02 13:29:00.000;SRZ1;1;37164.00000
2021-11-02 13:29:00.000;SRZ1;1;37164.00000
2021-11-02 13:29:00.000;SRZ1;2;37164.00000
2021-11-02 13:29:00.000;SRZ1;1;37164.00000
2021-11-02 13:29:00.000;SRZ1;1;37164.00000
2021-11-02 13:29:00.000;SRZ1;1;37164.00000
2021-11-02 13:29:00.000;SRZ1;1;37165.00000
2021-11-02 13:29:00.000;SRZ1;4;37165.00000
2021-11-02 13:29:00.000;SRZ1;1;37165.00000
2021-11-02 13:29:00.000;SRZ1;2;37165.00000
2021-11-02 13:29:00.000;SRZ1;1;37165.00000
2021-11-02 13:29:00.000;SRZ1;1;37166.00000
2021-11-02 13:29:00.000;SRZ1;2;37166.00000
2021-11-02 13:29:00.000;SRZ1;1;37166.00000
2021-11-02 13:29:00.000;SRZ1;1;37166.00000
2021-11-02 13:29:00.000;SRZ1;8;37166.00000
2021-11-02 13:29:00.000;SRZ1;1;37166.00000
2021-11-02 13:29:00.000;SRZ1;9;37167.00000
2021-11-02 13:33:00.000;SRZ1;-4;37200.00000
2021-11-02 13:33:00.000;SRZ1;-2;37200.00000
2021-11-02 13:33:00.000;SRZ1;-19;37200.00000
2021-11-02 13:33:00.000;GZZ1;-1;35770.00000
